fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,11;1,1",11,144,6600,53,1.42224755,14.55960126
"2;24,48;1,11;1,1",11,144,6600,54,1.42579113,14.55952615
"2;24,48;1,11;1,1",11,144,6600,55,1.40423827,14.55953939
"2;24,48;1,11;1,1",11,144,6600,56,1.40273098,14.5594993
"2;24,48;1,11;1,1",11,144,6600,57,1.40276496,14.55946532
"2;24,48;1,11;1,1",11,144,6600,58,1.40259978,14.55964006
"2;24,48;1,11;1,1",11,144,6600,59,1.45195453,14.55965442
"2;24,48;1,11;1,1",11,144,6600,60,1.4519951,14.55961512
"2;24,48;1,11;1,1",11,144,6600,61,1.40605563,14.55958581
"2;24,48;1,11;1,1",11,144,6600,62,1.40612463,14.55951681
"2;24,48;1,11;1,1",11,144,6600,63,1.41846351,14.55953339
"2;24,48;1,11;1,1",11,144,6600,64,1.41628056,14.55958441
"2;24,48;1,11;1,1",11,144,6600,65,1.42234817,14.55948661
"2;24,48;1,11;1,1",11,144,6600,66,1.42572898,14.55962
"2;24,48;1,11;1,1",11,144,6600,67,1.40242497,14.55980531
"2;24,48;1,11;1,1",11,144,6600,68,1.40266162,14.55958607
"2;24,48;1,11;1,1",11,144,6600,69,1.40268699,14.55954329
"2;24,48;1,11;1,1",11,144,6600,70,1.40272744,14.55951883
"2;24,48;1,11;1,1",11,144,6600,71,1.45205761,14.55960599
"2;24,48;1,11;1,1",11,144,6600,72,1.45202658,14.55958365
"2;24,48;1,11;1,1",11,144,6600,73,1.40607276,14.55956868
"2;24,48;1,11;1,1",11,144,6600,74,1.40607866,14.55956279
"2;24,48;1,11;1,1",11,144,6600,75,1.41841571,14.55960186
"2;24,48;1,11;1,1",11,144,6600,76,1.41626682,14.55957908
"2;24,48;1,11;1,1",11,144,6600,77,1.42225402,14.55958076
"2;24,48;1,11;1,1",11,144,6600,78,1.42570851,14.55960877
"2;24,48;1,11;1,1",11,144,6600,79,1.40268886,14.5595505
"2;24,48;1,11;1,1",11,144,6600,80,1.40274777,14.55948251
"2;24,48;1,11;1,1",11,144,6600,81,1.40266898,14.5595613
"2;24,48;1,11;1,1",11,144,6600,82,1.40267298,14.5595662
"2;24,48;1,11;1,1",11,144,6600,83,1.45202889,14.55958809
"2;24,48;1,11;1,1",11,144,6600,84,1.42910809,14.55951085
"2;24,48;1,11;1,1",11,144,6600,85,1.40890011,14.55962407
"2;24,48;1,11;1,1",11,144,6600,86,1.39354386,14.55947858
"2;24,48;1,11;1,1",11,144,6600,87,1.40156338,14.55950253
"2;24,48;1,11;1,1",11,144,6600,88,1.40152044,14.55954548
"2;24,48;1,11;1,1",11,144,6600,89,1.40152977,14.55953615
"2;24,48;1,11;1,1",11,144,6600,90,1.40446449,14.55960639
"2;24,48;1,11;1,1",11,144,6600,91,1.38482766,14.55976488
"2;24,48;1,11;1,1",11,144,6600,92,1.3820175,14.55956928
"2;24,48;1,11;1,1",11,144,6600,93,1.38203679,14.55954497
"2;24,48;1,11;1,1",11,144,6600,94,1.38200527,14.55959218
"2;24,48;1,11;1,1",11,144,6600,95,1.42891222,14.55970544
"2;24,48;1,11;1,1",11,144,6600,96,1.4291197,14.55949924
"2;24,48;1,11;1,1",11,144,6600,97,1.40905599,14.55946692
"2;24,48;1,11;1,1",11,144,6600,98,1.39346415,14.5595583
"2;24,48;1,11;1,1",11,144,6600,99,1.40166238,14.55940354
"2;24,48;1,11;1,1",11,144,6600,100,1.40136218,14.55970374
"2;24,48;1,11;1,1",11,144,6600,101,1.40131097,14.55975495
"2;24,48;1,11;1,1",11,144,6600,102,1.40454936,14.55952153
"2;24,48;1,11;1,1",11,144,6600,103,1.38499528,14.5596496
"2;24,48;1,11;1,1",11,144,6600,104,1.38212281,14.55945468
"2;24,48;1,11;1,1",11,144,6600,105,1.38210131,14.55947969
"2;24,48;1,11;1,1",11,144,6600,106,1.38116774,14.560414
"2;24,48;1,11;1,1",11,144,6600,107,1.42898806,14.5596296
"2;24,48;1,11;1,1",11,144,6600,108,1.42897683,14.55942366
"2;24,48;1,11;1,1",11,144,6600,109,1.39352233,14.55950011
"2;24,48;1,11;1,1",11,144,6600,110,1.39349395,14.5595285
"2;24,48;1,11;1,1",11,144,6600,111,1.40144783,14.55961809
"2;24,48;1,11;1,1",11,144,6600,112,1.4014546,14.55961132
"2;24,48;1,11;1,1",11,144,6600,113,1.41482197,14.55960194
"2;24,48;1,11;1,1",11,144,6600,114,1.40460405,14.55946684
"2;24,48;1,11;1,1",11,144,6600,115,1.38196997,14.55959784
"2;24,48;1,11;1,1",11,144,6600,116,1.38199042,14.55959246
"2;24,48;1,11;1,1",11,144,6600,117,1.38482702,14.55950508
"2;24,48;1,11;1,1",11,144,6600,118,1.3841397,14.55955482
"2;24,48;1,11;1,1",11,144,6600,119,1.42879203,14.55960718
"2;24,48;1,11;1,1",11,144,6600,120,1.42875719,14.5596433
"2;24,48;1,11;1,1",11,144,6600,121,1.39346475,14.55955769
"2;24,48;1,11;1,1",11,144,6600,122,1.39343334,14.55959814
"2;24,48;1,11;1,1",11,144,6600,123,1.40161753,14.5594558
"2;24,48;1,11;1,1",11,144,6600,124,1.40156833,14.55949759
"2;24,48;1,11;1,1",11,144,6600,125,1.41488299,14.55953965
"2;24,48;1,11;1,1",11,144,6600,126,1.40450624,14.55956465
"2;24,48;1,11;1,1",11,144,6600,127,1.38192978,14.55967164
"2;24,48;1,11;1,1",11,144,6600,128,1.38215641,14.559444
"2;24,48;1,11;1,1",11,144,6600,129,1.38457344,14.55975273
"2;24,48;1,11;1,1",11,144,6600,130,1.38420611,14.55948358
"2;24,48;1,11;1,1",11,144,6600,131,1.42875491,14.5596443
"2;24,48;1,11;1,1",11,144,6600,132,1.451844,14.55962651
"2;24,48;1,11;1,1",11,144,6600,133,1.40599889,14.55964127
"2;24,48;1,11;1,1",11,144,6600,134,1.42474055,14.55945217
"2;24,48;1,11;1,1",11,144,6600,135,1.4191798,14.55964885
"2;24,48;1,11;1,1",11,144,6600,136,1.41420602,14.55947889
"2;24,48;1,11;1,1",11,144,6600,137,1.42220111,14.55963367
"2;24,48;1,11;1,1",11,144,6600,138,1.43252999,14.55966819
"2;24,48;1,11;1,1",11,144,6600,139,1.41896707,14.55963082
"2;24,48;1,11;1,1",11,144,6600,140,1.41396771,14.55960952
"2;24,48;1,11;1,1",11,144,6600,141,1.40807993,14.55957095
"2;24,48;1,11;1,1",11,144,6600,142,1.40269603,14.55956787
"2;24,48;1,11;1,1",11,144,6600,143,1.45184865,14.55960742
"2;24,48;1,1;1,1",1,144,6600,0,5.45370889,15.0528317
"2;24,48;1,1;1,1",1,144,6600,1,5.45356632,15.05277133
"2;24,48;1,1;1,1",1,144,6600,2,5.45355246,15.05278519
"2;24,48;1,1;1,1",1,144,6600,3,5.45346705,15.0528706
"2;24,48;1,1;1,1",1,144,6600,4,5.45344745,15.0528902
"2;24,48;1,1;1,1",1,144,6600,5,5.45335057,15.05298708
"2;24,48;1,1;1,1",1,144,6600,6,5.45352195,15.05288387
"2;24,48;1,1;1,1",1,144,6600,7,5.42244307,15.05282085
"2;24,48;1,1;1,1",1,144,6600,8,5.42250904,15.05274763
"2;24,48;1,1;1,1",1,144,6600,9,5.42242995,15.05282672
"2;24,48;1,1;1,1",1,144,6600,10,5.42241806,15.05285635
"2;24,48;1,1;1,1",1,144,6600,11,5.45348346,15.05290857
"2;24,48;1,1;1,1",1,144,6600,12,5.4535996,15.05273805
"2;24,48;1,1;1,1",1,144,6600,13,5.45354585,15.0527918
"2;24,48;1,1;1,1",1,144,6600,14,5.45356582,15.05277183
"2;24,48;1,1;1,1",1,144,6600,15,5.4534716,15.05286605
"2;24,48;1,1;1,1",1,144,6600,16,5.45340336,15.05293429
"2;24,48;1,1;1,1",1,144,6600,17,5.45358397,15.05275368
"2;24,48;1,1;1,1",1,144,6600,18,5.45357191,15.05276574
"2;24,48;1,1;1,1",1,144,6600,19,5.41934144,15.05288313
"2;24,48;1,1;1,1",1,144,6600,20,5.41931696,15.05290761
"2;24,48;1,1;1,1",1,144,6600,21,5.41939683,15.05282774
"2;24,48;1,1;1,1",1,144,6600,22,5.41944151,15.05278306
"2;24,48;1,1;1,1",1,144,6600,23,5.45361192,15.05272573
"2;24,48;1,1;1,1",1,144,6600,24,5.45333709,15.05279417
"2;24,48;1,1;1,1",1,144,6600,25,5.45333382,15.05279743
"2;24,48;1,1;1,1",1,144,6600,26,5.45321942,15.05291184
"2;24,48;1,1;1,1",1,144,6600,27,5.45339709,15.05276441
"2;24,48;1,1;1,1",1,144,6600,28,5.45338852,15.05274273
"2;24,48;1,1;1,1",1,144,6600,29,5.45328928,15.0528407
"2;24,48;1,1;1,1",1,144,6600,30,5.45332869,15.05280256
"2;24,48;1,1;1,1",1,144,6600,31,5.41930215,15.05277133
"2;24,48;1,1;1,1",1,144,6600,32,5.41926521,15.05275297
"2;24,48;1,1;1,1",1,144,6600,33,5.41914797,15.05287021
"2;24,48;1,1;1,1",1,144,6600,34,5.41919358,15.05283169
"2;24,48;1,1;1,1",1,144,6600,35,5.45341417,15.05271581
"2;24,48;1,1;1,1",1,144,6600,36,5.4273274,15.05285045
"2;24,48;1,1;1,1",1,144,6600,37,5.42735036,15.05282749
"2;24,48;1,1;1,1",1,144,6600,38,5.42725325,15.0529246
"2;24,48;1,1;1,1",1,144,6600,39,5.4273942,15.05281701
"2;24,48;1,1;1,1",1,144,6600,40,5.42734006,15.05283779
"2;24,48;1,1;1,1",1,144,6600,41,5.42743358,15.05274299
"2;24,48;1,1;1,1",1,144,6600,42,5.42734455,15.0528333
"2;24,48;1,1;1,1",1,144,6600,43,5.34915787,15.05283767
"2;24,48;1,1;1,1",1,144,6600,44,5.34908825,15.05290729
"2;24,48;1,1;1,1",1,144,6600,45,5.34912823,15.05286731
"2;24,48;1,1;1,1",1,144,6600,46,5.34910653,15.05288902
"2;24,48;1,1;1,1",1,144,6600,47,5.42740296,15.05277361
"2;24,48;1,1;1,1",1,144,6600,48,5.42719694,15.05301999
"2;24,48;1,1;1,1",1,144,6600,49,5.42727353,15.05290432
"2;24,48;1,1;1,1",1,144,6600,50,5.42735784,15.05282001
"2;24,48;1,1;1,1",1,144,6600,51,5.42734067,15.05285109
"2;24,48;1,1;1,1",1,144,6600,52,5.42734047,15.05283738
"2;24,48;1,1;1,1",1,144,6600,53,5.42744597,15.05273188
"2;24,48;1,1;1,1",1,144,6600,54,5.42747241,15.05272038
"2;24,48;1,1;1,1",1,144,6600,55,5.34918923,15.05280631
"2;24,48;1,1;1,1",1,144,6600,56,5.34917566,15.05282901
"2;24,48;1,1;1,1",1,144,6600,57,5.34922317,15.05277237
"2;24,48;1,1;1,1",1,144,6600,58,5.34913464,15.05285962
"2;24,48;1,1;1,1",1,144,6600,59,5.42729178,15.05288479
"2;24,48;1,1;1,1",1,144,6600,60,5.42741795,15.0527599
"2;24,48;1,1;1,1",1,144,6600,61,5.42731821,15.05285964
"2;24,48;1,1;1,1",1,144,6600,62,5.4273956,15.052798
"2;24,48;1,1;1,1",1,144,6600,63,5.42741296,15.05276489
"2;24,48;1,1;1,1",1,144,6600,64,5.42729015,15.0528877
"2;24,48;1,1;1,1",1,144,6600,65,5.42741738,15.05276047
"2;24,48;1,1;1,1",1,144,6600,66,5.42736668,15.05285139
"2;24,48;1,1;1,1",1,144,6600,67,5.34917395,15.05282159
"2;24,48;1,1;1,1",1,144,6600,68,5.34921668,15.05279254
"2;24,48;1,1;1,1",1,144,6600,69,5.34923578,15.05275976
"2;24,48;1,1;1,1",1,144,6600,70,5.3492612,15.05274692
"2;24,48;1,1;1,1",1,144,6600,71,5.42736854,15.0528552
"2;24,48;1,1;1,1",1,144,6600,72,5.42736395,15.0528139
"2;24,48;1,1;1,1",1,144,6600,73,5.42739763,15.05278022
"2;24,48;1,1;1,1",1,144,6600,74,5.42731585,15.05286879
"2;24,48;1,1;1,1",1,144,6600,75,5.4273809,15.05279695
"2;24,48;1,1;1,1",1,144,6600,76,5.42728157,15.05289628
"2;24,48;1,1;1,1",1,144,6600,77,5.42733614,15.05284171
"2;24,48;1,1;1,1",1,144,6600,78,5.42737089,15.05282408
"2;24,48;1,1;1,1",1,144,6600,79,5.34920043,15.05279511
"2;24,48;1,1;1,1",1,144,6600,80,5.34914623,15.05291557
"2;24,48;1,1;1,1",1,144,6600,81,5.34923401,15.05276153
"2;24,48;1,1;1,1",1,144,6600,82,5.34922991,15.05281978
"2;24,48;1,1;1,1",1,144,6600,83,5.42734555,15.05283102
"2;24,48;1,1;1,1",1,144,6600,84,5.31134863,15.05287031
"2;24,48;1,1;1,1",1,144,6600,85,5.31138175,15.05283719
"2;24,48;1,1;1,1",1,144,6600,86,5.3114229,15.05279604
"2;24,48;1,1;1,1",1,144,6600,87,5.31141265,15.05280629
"2;24,48;1,1;1,1",1,144,6600,88,5.31121131,15.05300763
"2;24,48;1,1;1,1",1,144,6600,89,5.31135289,15.05286605
"2;24,48;1,1;1,1",1,144,6600,90,5.31134898,15.05286996
"2;24,48;1,1;1,1",1,144,6600,91,5.24273028,15.05279539
"2;24,48;1,1;1,1",1,144,6600,92,5.2427806,15.05275189
"2;24,48;1,1;1,1",1,144,6600,93,5.24254432,15.05297286
"2;24,48;1,1;1,1",1,144,6600,94,5.24276266,15.05275977
"2;24,48;1,1;1,1",1,144,6600,95,5.31141323,15.05280443
"2;24,48;1,1;1,1",1,144,6600,96,5.311165,15.05305393
"2;24,48;1,1;1,1",1,144,6600,97,5.31192438,15.05229327
"2;24,48;1,1;1,1",1,144,6600,98,5.31178807,15.05243087
"2;24,48;1,1;1,1",1,144,6600,99,5.311856,15.05236293
"2;24,48;1,1;1,1",1,144,6600,100,5.31110376,15.05311518
"2;24,48;1,1;1,1",1,144,6600,101,5.31204564,15.0521733
"2;24,48;1,1;1,1",1,144,6600,102,5.31189459,15.05232435
"2;24,48;1,1;1,1",1,144,6600,103,5.24319048,15.05233339
"2;24,48;1,1;1,1",1,144,6600,104,5.24216845,15.05335514
"2;24,48;1,1;1,1",1,144,6600,105,5.23726223,15.0582836
"2;24,48;1,1;1,1",1,144,6600,106,5.24422518,15.05129072
"2;24,48;1,1;1,1",1,144,6600,107,5.31363017,15.0506128
"2;24,48;1,1;1,1",1,144,6600,108,5.3452049,15.05220024
"2;24,48;1,1;1,1",1,144,6600,109,5.34420922,15.05321291
"2;24,48;1,1;1,1",1,144,6600,110,5.34514505,15.05226009
"2;24,48;1,1;1,1",1,144,6600,111,5.34482762,15.05257752
"2;24,48;1,1;1,1",1,144,6600,112,5.34508996,15.05231518
"2;24,48;1,1;1,1",1,144,6600,113,5.34510769,15.05229745
"2;24,48;1,1;1,1",1,144,6600,114,5.34366452,15.05374061
"2;24,48;1,1;1,1",1,144,6600,115,5.242577,15.05299727
"2;24,48;1,1;1,1",1,144,6600,116,5.24478215,15.05077511
"2;24,48;1,1;1,1",1,144,6600,117,5.23759575,15.05796152
"2;24,48;1,1;1,1",1,144,6600,118,5.24156784,15.05403571
"2;24,48;1,1;1,1",1,144,6600,119,5.34635074,15.05105312
"2;24,48;1,1;1,1",1,144,6600,120,5.34510646,15.05229868
"2;24,48;1,1;1,1",1,144,6600,121,5.34416526,15.05323988
"2;24,48;1,1;1,1",1,144,6600,122,5.34373029,15.05369596
"2;24,48;1,1;1,1",1,144,6600,123,5.344585,15.05283861
"2;24,48;1,1;1,1",1,144,6600,124,5.34514553,15.05225961
"2;24,48;1,1;1,1",1,144,6600,125,5.34508663,15.05231723
"2;24,48;1,1;1,1",1,144,6600,126,5.34429655,15.05317548
"2;24,48;1,1;1,1",1,144,6600,127,5.24307459,15.05248267
"2;24,48;1,1;1,1",1,144,6600,128,5.24520515,15.05035211
"2;24,48;1,1;1,1",1,144,6600,129,5.24452119,15.05105251
"2;24,48;1,1;1,1",1,144,6600,130,5.2364828,15.05914553
"2;24,48;1,1;1,1",1,144,6600,131,5.34617901,15.05122484
"2;24,48;1,1;1,1",1,144,6600,132,5.45385616,15.05227382
"2;24,48;1,1;1,1",1,144,6600,133,5.45328544,15.05284454
"2;24,48;1,1;1,1",1,144,6600,134,5.45371914,15.05241211
"2;24,48;1,1;1,1",1,144,6600,135,5.45386227,15.05228569
"2;24,48;1,1;1,1",1,144,6600,136,5.45372425,15.05240701
"2;24,48;1,1;1,1",1,144,6600,137,5.45342757,15.05270368
"2;24,48;1,1;1,1",1,144,6600,138,5.45393897,15.05219228
"2;24,48;1,1;1,1",1,144,6600,139,5.42238846,15.05266182
"2;24,48;1,1;1,1",1,144,6600,140,5.42435881,15.05069147
"2;24,48;1,1;1,1",1,144,6600,141,5.41587706,15.05917322
"2;24,48;1,1;1,1",1,144,6600,142,5.42394897,15.05110003
"2;24,48;1,1;1,1",1,144,6600,143,5.45433972,15.05179154
"2;24,48;1,12;1,1",12,144,6600,0,1.14899301,14.81893401
"2;24,48;1,12;1,1",12,144,6600,1,1.14875248,14.81897856
"2;24,48;1,12;1,1",12,144,6600,2,1.14868652,14.81906366
"2;24,48;1,12;1,1",12,144,6600,3,1.14877284,14.81897433
"2;24,48;1,12;1,1",12,144,6600,4,1.14881711,14.81897831
"2;24,48;1,12;1,1",12,144,6600,5,1.1487557,14.81898208
"2;24,48;1,12;1,1",12,144,6600,6,1.14878146,14.81903031
"2;24,48;1,12;1,1",12,144,6600,7,1.13728468,14.81900464
"2;24,48;1,12;1,1",12,144,6600,8,1.13741684,14.8188967
"2;24,48;1,12;1,1",12,144,6600,9,1.13546126,14.82081515
"2;24,48;1,12;1,1",12,144,6600,10,1.13722005,14.81906456
"2;24,48;1,12;1,1",12,144,6600,11,1.14880233,14.81892871
"2;24,48;1,12;1,1",12,144,6600,12,1.1487246,14.81900645
"2;24,48;1,12;1,1",12,144,6600,13,1.14873077,14.81902042
"2;24,48;1,12;1,1",12,144,6600,14,1.14845127,14.81927977
"2;24,48;1,12;1,1",12,144,6600,15,1.14877249,14.81897134
"2;24,48;1,12;1,1",12,144,6600,16,1.14852993,14.81920111
"2;24,48;1,12;1,1",12,144,6600,17,1.14875246,14.81897858
"2;24,48;1,12;1,1",12,144,6600,18,1.14882417,14.81890687
"2;24,48;1,12;1,1",12,144,6600,19,1.1372507,14.81904137
"2;24,48;1,12;1,1",12,144,6600,20,1.13730469,14.81898429
"2;24,48;1,12;1,1",12,144,6600,21,1.13706765,14.81922575
"2;24,48;1,12;1,1",12,144,6600,22,1.13737475,14.81891151
"2;24,48;1,12;1,1",12,144,6600,23,1.14880669,14.81895469
"2;24,48;1,12;1,1",12,144,6600,24,1.14849613,14.81903982
"2;24,48;1,12;1,1",12,144,6600,25,1.1484398,14.81910287
"2;24,48;1,12;1,1",12,144,6600,26,1.14858519,14.81894596
"2;24,48;1,12;1,1",12,144,6600,27,1.14857299,14.81895165
"2;24,48;1,12;1,1",12,144,6600,28,1.14853115,14.81901866
"2;24,48;1,12;1,1",12,144,6600,29,1.14859794,14.8189442
"2;24,48;1,12;1,1",12,144,6600,30,1.14860675,14.8189179
"2;24,48;1,12;1,1",12,144,6600,31,1.1369351,14.81914149
"2;24,48;1,12;1,1",12,144,6600,32,1.13708618,14.81904118
"2;24,48;1,12;1,1",12,144,6600,33,1.13716088,14.81891929
"2;24,48;1,12;1,1",12,144,6600,34,1.13722042,14.81888625
"2;24,48;1,12;1,1",12,144,6600,35,1.14867703,14.81884633
"2;24,48;1,12;1,1",12,144,6600,36,1.14856897,14.81896362
"2;24,48;1,12;1,1",12,144,6600,37,1.14856949,14.81896641
"2;24,48;1,12;1,1",12,144,6600,38,1.14848482,14.81904686
"2;24,48;1,12;1,1",12,144,6600,39,1.14855956,14.81897355
"2;24,48;1,12;1,1",12,144,6600,40,1.14836657,14.81915808
"2;24,48;1,12;1,1",12,144,6600,41,1.14857763,14.81895259
"2;24,48;1,12;1,1",12,144,6600,42,1.14848637,14.81905298
"2;24,48;1,12;1,1",12,144,6600,43,1.13705554,14.81902397
"2;24,48;1,12;1,1",12,144,6600,44,1.13708654,14.81898347
"2;24,48;1,12;1,1",12,144,6600,45,1.13724472,14.81881208
"2;24,48;1,12;1,1",12,144,6600,46,1.13701894,14.81912701
"2;24,48;1,12;1,1",12,144,6600,47,1.14847437,14.81906293
"2;24,48;1,12;1,1",12,144,6600,48,1.1485761,14.81896255
"2;24,48;1,12;1,1",12,144,6600,49,1.14836193,14.81916272
"2;24,48;1,12;1,1",12,144,6600,50,1.14853255,14.81900254
"2;24,48;1,12;1,1",12,144,6600,51,1.14846299,14.81906931
"2;24,48;1,12;1,1",12,144,6600,52,1.14859098,14.81893366
"2;24,48;1,12;1,1",12,144,6600,53,1.14856901,14.81897001
"2;24,48;1,12;1,1",12,144,6600,54,1.14853606,14.81898859
"2;24,48;1,12;1,1",12,144,6600,55,1.13705495,14.81902531
"2;24,48;1,12;1,1",12,144,6600,56,1.13714904,14.81896217
"2;24,48;1,12;1,1",12,144,6600,57,1.13712981,14.81894661
"2;24,48;1,12;1,1",12,144,6600,58,1.13567827,14.82039046
"2;24,48;1,12;1,1",12,144,6600,59,1.14867784,14.81885837
"2;24,48;1,12;1,1",12,144,6600,60,1.14855274,14.81903167
"2;24,48;1,12;1,1",12,144,6600,61,1.14849503,14.81919181
"2;24,48;1,12;1,1",12,144,6600,62,1.14849741,14.81902724
"2;24,48;1,12;1,1",12,144,6600,63,1.14857275,14.81895918
"2;24,48;1,12;1,1",12,144,6600,64,1.14842846,14.81911132
"2;24,48;1,12;1,1",12,144,6600,65,1.14857007,14.81895458
"2;24,48;1,12;1,1",12,144,6600,66,1.14846566,14.81908784
"2;24,48;1,12;1,1",12,144,6600,67,1.13715453,14.81891548
"2;24,48;1,12;1,1",12,144,6600,68,1.13719665,14.81887336
"2;24,48;1,12;1,1",12,144,6600,69,1.13626934,14.81980937
"2;24,48;1,12;1,1",12,144,6600,70,1.13690743,14.81916258
"2;24,48;1,12;1,1",12,144,6600,71,1.14843251,14.81914548
"2;24,48;1,12;1,1",12,144,6600,72,1.14853986,14.81905165
"2;24,48;1,12;1,1",12,144,6600,73,1.14849874,14.81902591
"2;24,48;1,12;1,1",12,144,6600,74,1.14857968,14.81894497
"2;24,48;1,12;1,1",12,144,6600,75,1.14861234,14.81891958
"2;24,48;1,12;1,1",12,144,6600,76,1.14846291,14.81907191
"2;24,48;1,12;1,1",12,144,6600,77,1.14852232,14.81900232
"2;24,48;1,12;1,1",12,144,6600,78,1.14843141,14.81911709
"2;24,48;1,12;1,1",12,144,6600,79,1.13696608,14.81916791
"2;24,48;1,12;1,1",12,144,6600,80,1.13714439,14.8189324
"2;24,48;1,12;1,1",12,144,6600,81,1.13723419,14.81884315
"2;24,48;1,12;1,1",12,144,6600,82,1.13615901,14.81991772
"2;24,48;1,12;1,1",12,144,6600,83,1.14862255,14.8189146
"2;24,48;1,12;1,1",12,144,6600,84,1.13593487,14.81897079
"2;24,48;1,12;1,1",12,144,6600,85,1.13594766,14.81897052
"2;24,48;1,12;1,1",12,144,6600,86,1.13591026,14.81902803
"2;24,48;1,12;1,1",12,144,6600,87,1.1359703,14.81893536
"2;24,48;1,12;1,1",12,144,6600,88,1.13587733,14.81902832
"2;24,48;1,12;1,1",12,144,6600,89,1.13586476,14.81904089
"2;24,48;1,12;1,1",12,144,6600,90,1.13589388,14.81901177
"2;24,48;1,12;1,1",12,144,6600,91,1.12435728,14.81909373
"2;24,48;1,12;1,1",12,144,6600,92,1.12446916,14.81898185
"2;24,48;1,12;1,1",12,144,6600,93,1.12457482,14.8188762
"2;24,48;1,12;1,1",12,144,6600,94,1.1231547,14.82030169
"2;24,48;1,12;1,1",12,144,6600,95,1.13606155,14.81884283
"2;24,48;1,12;1,1",12,144,6600,96,1.13598269,14.81892296
"2;24,48;1,12;1,1",12,144,6600,97,1.1358749,14.819043
"2;24,48;1,12;1,1",12,144,6600,98,1.13603772,14.81886794
"2;24,48;1,12;1,1",12,144,6600,99,1.1360632,14.81885565
"2;24,48;1,12;1,1",12,144,6600,100,1.13612153,14.81880196
"2;24,48;1,12;1,1",12,144,6600,101,1.13609825,14.8188074
"2;24,48;1,12;1,1",12,144,6600,102,1.13609419,14.81881146
"2;24,48;1,12;1,1",12,144,6600,103,1.12454717,14.818923
"2;24,48;1,12;1,1",12,144,6600,104,1.12485605,14.81860947
"2;24,48;1,12;1,1",12,144,6600,105,1.12471341,14.8187376
"2;24,48;1,12;1,1",12,144,6600,106,1.12465216,14.81879757
"2;24,48;1,12;1,1",12,144,6600,107,1.1352415,14.81966287
"2;24,48;1,12;1,1",12,144,6600,108,1.13603434,14.81887131
"2;24,48;1,12;1,1",12,144,6600,109,1.13601265,14.81897316
"2;24,48;1,12;1,1",12,144,6600,110,1.13593394,14.81900611
"2;24,48;1,12;1,1",12,144,6600,111,1.13512245,14.81981434
"2;24,48;1,12;1,1",12,144,6600,112,1.13574916,14.81915649
"2;24,48;1,12;1,1",12,144,6600,113,1.13599942,14.81891307
"2;24,48;1,12;1,1",12,144,6600,114,1.13606343,14.81885965
"2;24,48;1,12;1,1",12,144,6600,115,1.12458546,14.81886555
"2;24,48;1,12;1,1",12,144,6600,116,1.12466462,14.8187864
"2;24,48;1,12;1,1",12,144,6600,117,1.1248537,14.81860475
"2;24,48;1,12;1,1",12,144,6600,118,1.12481491,14.81863483
"2;24,48;1,12;1,1",12,144,6600,119,1.1361481,14.81875627
"2;24,48;1,12;1,1",12,144,6600,120,1.13607699,14.81884164
"2;24,48;1,12;1,1",12,144,6600,121,1.13562177,14.81928388
"2;24,48;1,12;1,1",12,144,6600,122,1.13588013,14.81904575
"2;24,48;1,12;1,1",12,144,6600,123,1.13611428,14.8188409
"2;24,48;1,12;1,1",12,144,6600,124,1.13583014,14.81907551
"2;24,48;1,12;1,1",12,144,6600,125,1.13578655,14.8191565
"2;24,48;1,12;1,1",12,144,6600,126,1.13582631,14.81913231
"2;24,48;1,12;1,1",12,144,6600,127,1.12461913,14.81884034
"2;24,48;1,12;1,1",12,144,6600,128,1.12485145,14.81861819
"2;24,48;1,12;1,1",12,144,6600,129,1.12476058,14.81870327
"2;24,48;1,12;1,1",12,144,6600,130,1.12485701,14.81862674
"2;24,48;1,12;1,1",12,144,6600,131,1.13624848,14.81865589
"2;24,48;1,12;1,1",12,144,6600,132,1.14871941,14.81881148
"2;24,48;1,12;1,1",12,144,6600,133,1.14849761,14.81903257
"2;24,48;1,12;1,1",12,144,6600,134,1.1486217,14.81890942
"2;24,48;1,12;1,1",12,144,6600,135,1.14866907,14.81886238
"2;24,48;1,12;1,1",12,144,6600,136,1.1485664,14.81896459
"2;24,48;1,12;1,1",12,144,6600,137,1.14773176,14.81980684
"2;24,48;1,12;1,1",12,144,6600,138,1.14878226,14.81874904
"2;24,48;1,12;1,1",12,144,6600,139,1.13711578,14.81896345
"2;24,48;1,12;1,1",12,144,6600,140,1.13729319,14.81879262
"2;24,48;1,12;1,1",12,144,6600,141,1.13727419,14.81881008
"2;24,48;1,12;1,1",12,144,6600,142,1.13749043,14.81858491
"2;24,48;1,12;1,1",12,144,6600,143,1.14879673,14.8188925
"2;24,48;1,7;1,1",7,144,6600,0,1.58712287,14.58766248
"2;24,48;1,7;1,1",7,144,6600,1,1.581074,14.58779484
"2;24,48;1,7;1,1",7,144,6600,2,1.57059484,14.58794295
"2;24,48;1,7;1,1",7,144,6600,3,1.59415585,14.58770081
"2;24,48;1,7;1,1",7,144,6600,4,1.62226697,14.58784718
"2;24,48;1,7;1,1",7,144,6600,5,1.58122978,14.58787508
"2;24,48;1,7;1,1",7,144,6600,6,1.56808113,14.58771774
"2;24,48;1,7;1,1",7,144,6600,7,1.56595968,14.5877228
"2;24,48;1,7;1,1",7,144,6600,8,1.56608718,14.58777754
